"policy_id","adopted_year","state_id"
"adc",1937,"MN"
"adcom",1933,"MN"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2009,"MN"
"advertban",1998,"MN"
"afdc_u",1970,"MN"
"agreementondetainers",1967,"MN"
"agreementonqualificationsofeducationalpersonnel",1969,"MN"
"aidperm",1954,"MN"
"airpol",1957,"MN"
"alcbevcon",1945,"MN"
"alctreat",1953,"MN"
"allpass_seatbelt",1987,"MN"
"amber",2003,"MN"
"anatomicalgift1968",1970,"MN"
"anatomicalgiftact1987",1991,"MN"
"anatomicalgiftact2006",2007,"MN"
"anim_cruel_felonfirs",2001,"MN"
"animcruel",2001,"MN"
"antibully",2007,"MN"
"antiinj",1917,"MN"
"antistalk",1993,"MN"
"arbitrationact2000",2010,"MN"
"archlic",1921,"MN"
"arts",1963,"MN"
"athleteagentsact",2002,"MN"
"attendanceofoutofstatewitnesses",1935,"MN"
"ausbalsys",1889,"MN"
"autoreg",1903,"MN"
"autosaf",1965,"MN"
"banfaninc",1997,"MN"
"bangag",1997,"MN"
"barbanstate",2008,"MN"
"beaulic",1927,"MN"
"bldstds_yearadopted",2001,"MN"
"blind",1937,"MN"
"boehmke_snrpres",1997,"MN"
"boh",1873,"MN"
"bradycamp",1993,"MN"
"breastfeed",1998,"MN"
"broadcom",1996,"MN"
"budgstd",1915,"MN"
"buildingcode",1977,"MN"
"ccb",2003,"MN"
"cctheft",1985,"MN"
"certificationofquestionsoflaw1967",1973,"MN"
"certificationofquestionsoflaw1995",1998,"MN"
"chartersch",1991,"MN"
"childabu",1963,"MN"
"childabuse",1963,"MN"
"childcustodyjurisdictionandenforcementact",1977,"MN"
"childlab",1907,"MN"
"childpornography",1982,"MN"
"childrest",1981,"MN"
"childseat",1981,"MN"
"chirolic",1919,"MN"
"cigtax",1947,"MN"
"citzon",1919,"MN"
"clinic_access",1993,"MN"
"colcanscr",1998,"MN"
"collegesavings",1997,"MN"
"comage",1951,"MN"
"commoninterestownershipact1982",1993,"MN"
"compactforeducation",1967,"MN"
"compactonadoptionandmedicalassistance",1984,"MN"
"compactonmentalhealth",1957,"MN"
"compactonplacementofchildren",1973,"MN"
"compcrime",1982,"MN"
"compsch",1885,"MN"
"comsrv12",1983,"MN"
"conacchwy",1959,"MN"
"condominiumact",1980,"MN"
"conflictsoflaws_limitationsact",2004,"MN"
"conservationeasementact",1985,"MN"
"const_protect",1995,"MN"
"controlledsubstancesact",1971,"MN"
"corporlimits",1992,"MN"
"correct",1990,"MN"
"cpban",1982,"MN"
"credfreez",2006,"MN"
"creditcardtheft",1985,"MN"
"crimeviccomp",1974,"MN"
"crtadm",1963,"MN"
"custodialtrustact",1990,"MN"
"cyberstalk",2000,"MN"
"damremov",1995,"MN"
"deaf",1863,"MN"
"debtlim",1857,"MN"
"deceptivetradepracticesact1964",1973,"MN"
"declaratoryjudgmentsact",1933,"MN"
"denlic",1885,"MN"
"deployedparentscustodyandvisitationact",2015,"MN"
"determinationofdeathact",1989,"MN"
"dev_s1",2009,"MN"
"dev_s2",2009,"MN"
"dev_s3",2009,"MN"
"dev_s4",2009,"MN"
"dev_s6",2008,"MN"
"dev_s9",2008,"MN"
"dirprim",1901,"MN"
"disclaimerofpropertyinterestsact",2009,"MN"
"dispositionofcommunitypropertyrightsatdeathact1971",2013,"MN"
"divisionofincomefortaxpurposes",1976,"MN"
"dnafelon",2002,"MN"
"dnaforexon",1999,"MN"
"driverlicensecompact",1989,"MN"
"drugs_boehmke_statrapag",1975,"MN"
"drugs_boehmke_zeroto",1993,"MN"
"drugs_marijuana_decriminalizati",1976,"MN"
"drugs_smoking_ban_restaurant",2007,"MN"
"drugs_smoking_ban_workplace",2007,"MN"
"drugtest",1987,"MN"
"dual_enroll",1984,"MN"
"dui",2004,"MN"
"dutiestopersonswithmedicaliddevices",1973,"MN"
"earned_income_taxcredi",1997,"MN"
"econdev",1989,"MN"
"education_corporal_punishment_b",1989,"MN"
"education_teacher_cert_elementa",1961,"MN"
"elecdereg",1999,"MN"
"electroniclegalmaterialact",2013,"MN"
"electronictransactionsact",2000,"MN"
"emcont_avail",2007,"MN"
"emergencymanagementassistancecompact",1998,"MN"
"enforcementofforeignjudgmentsact",1977,"MN"
"englic",1921,"MN"
"enterzone",1983,"MN"
"environment_air_pollution_contr",1957,"MN"
"environment_electronic_wast",2003,"MN"
"environment_publicbenefit_fund",1999,"MN"
"environment_state_nepa",1973,"MN"
"environmentalcovenantsact",2007,"MN"
"estate_ta",2009,"MN"
"ewaste",2007,"MN"
"expsta",1888,"MN"
"fairemp",1955,"MN"
"fairtrade",1937,"MN"
"faithfulpresidentialelectorsact",2015,"MN"
"famlim",1992,"MN"
"federallienregistrationact",1971,"MN"
"fetaldispos",1990,"MN"
"fetalhomic",1986,"MN"
"fhpriv",1961,"MN"
"fhpub",1955,"MN"
"fhurb",1955,"MN"
"fiduciaryaccesstodigitalassetsactrevised2015",2016,"MN"
"filmtaxcredit",1997,"MN"
"fish",1874,"MN"
"foia",1979,"MN"
"foreign_countrymoneyjudgmentsrecognitionact",2010,"MN"
"foreignmoneyclaimsact",1991,"MN"
"foreignmoneyjudgmentsrecognitionact",1973,"MN"
"forest",1895,"MN"
"fraudulenttransferact1984",1987,"MN"
"fundslifehea",1989,"MN"
"furlough",1978,"MN"
"furprog",1978,"MN"
"gagrule",1999,"MN"
"gambling_lottery_adoptio",1988,"MN"
"gastax",1925,"MN"
"gay_employment_discrim_genderi",1993,"MN"
"gayhate",1989,"MN"
"gaymarban",1997,"MN"
"gayrights_ban_sodom",1962,"MN"
"gayrights_hatecrime",1999,"MN"
"gdl",1997,"MN"
"gender_disc_laws_post196",1969,"MN"
"genderrights_era_ratificatio",1973,"MN"
"genderrights_gender_equal_pa",1969,"MN"
"genderrights_nofault_divorc",1974,"MN"
"gilaw",1993,"MN"
"governance_reform",1991,"MN"
"grandvist",1977,"MN"
"greatlakes_st.lawrenceriverbasinwaterresourcescompact",2007,"MN"
"greatlakesbasincompact",1955,"MN"
"guardianshipandprotectiveproceedingsact1997",2003,"MN"
"guncontrol_opencarr",2003,"MN"
"guncontrol_satnightspecial_ba",1975,"MN"
"harass",2000,"MN"
"hatecrime",1989,"MN"
"hatecrimes",1989,"MN"
"hazing",1997,"MN"
"helmetlaw_17",1980,"MN"
"helmetlaw_learn",1980,"MN"
"higissue",1992,"MN"
"higrenew",1992,"MN"
"hiport",1992,"MN"
"hiprecon",1992,"MN"
"hmomod1",1973,"MN"
"homerul",1898,"MN"
"hsexit",1992,"MN"
"humantraffic",2005,"MN"
"humrel",1955,"MN"
"hwyagen",1905,"MN"
"idas",1999,"MN"
"identitytheft",1999,"MN"
"idtheft",1999,"MN"
"imcontsub",1982,"MN"
"imitcontsub",1982,"MN"
"immigration_instate_tuition_ill",2013,"MN"
"inctax",1933,"MN"
"indgaming",1990,"MN"
"indlimit",1992,"MN"
"infanthear",2007,"MN"
"infconsent",1993,"MN"
"ins_stateexch",2013,"MN"
"insandefref",1985,"MN"
"insanity",1985,"MN"
"interstatecompactforadultoffendersupervision",2002,"MN"
"interstatecompactforjuveniles",1957,"MN"
"interstatecompactoneducationalopportunityformilitarychildren",2014,"MN"
"interstatecompactonindustrialized/modularbuildings",1990,"MN"
"interstatecorrectionscompact",1994,"MN"
"interstatedepositionsanddiscoveryact",2015,"MN"
"interstatefamilysupportact19921996",1994,"MN"
"interstatefamilysupportactamendments2008",2014,"MN"
"interstateinsuranceproductregulationcompact",2009,"MN"
"interstatelibrarycompact",1967,"MN"
"interstatemedicallicensurecompact",2015,"MN"
"jucoen",1925,"MN"
"juvct",1905,"MN"
"juvisup",1951,"MN"
"keg_reg",2003,"MN"
"kinship",1999,"MN"
"labor_age_discriminatio",1977,"MN"
"labor_collective_bargaining_sta",1973,"MN"
"labor_collective_bargaining_tea",1973,"MN"
"labor_minwage_abovefe",1988,"MN"
"labor_prevailing_wage_la",1973,"MN"
"labor_state_ada_accomodat",1983,"MN"
"labor_state_ada_antidiscri",1973,"MN"
"labor_state_retirement_syste",1935,"MN"
"laborag",1887,"MN"
"landsalespractices",1973,"MN"
"legresea",1939,"MN"
"lemon",1983,"MN"
"libext",1899,"MN"
"licenses_accountant",1909,"MN"
"lien",1999,"MN"
"limitedliabilitycompany2006lastamended2013",2014,"MN"
"limitedpartnership1976",1980,"MN"
"limitedpartnershipact2001lastamended2013",2004,"MN"
"lott",1989,"MN"
"mailreg",1974,"MN"
"managementofinstitutionalfundsact",1973,"MN"
"mandatorydispositionofdetainers",1967,"MN"
"marriageanddivorceactmodel",1978,"MN"
"medicaid_stateadoptio",1966,"MN"
"medmar",1980,"MN"
"meganslaw",1996,"MN"
"merit",1941,"MN"
"midwesternhighereducationcompact",1990,"MN"
"midwestinterstatelow_levelradioactivewastecompact",1983,"MN"
"midwestinterstatepassengerrailcompact",2000,"MN"
"miglab",1956,"MN"
"minwage",1938,"MN"
"mlda21",1986,"MN"
"mntlhlth",1957,"MN"
"modelmandatorydispositionofdetainersact",1968,"MN"
"mothersaid",1913,"MN"
"mothpen",1913,"MN"
"motorhelm",1968,"MN"
"motorvoter",1988,"MN"
"multistatelotteryagreement",1990,"MN"
"naticurric",1999,"MN"
"nationalcrimepreventionandprivacycompact",2002,"MN"
"nationalguardmutualassistancecounter_drugactivitiescompact",1993,"MN"
"natreso",1984,"MN"
"netmeter",1983,"MN"
"netmeter_yearadopted",1990,"MN"
"newbornheartscreen",2013,"MN"
"norealid",2009,"MN"
"notarialacts1982",1985,"MN"
"nrmlsch",1858,"MN"
"nrslic",1907,"MN"
"oldagea",1936,"MN"
"opencont",1980,"MN"
"painmanagement",2000,"MN"
"paperterror",1999,"MN"
"parentageact1973",1980,"MN"
"parksys",1925,"MN"
"parnotific",1989,"MN"
"parolesup",1935,"MN"
"partnershipact1997lastamended2013",1997,"MN"
"pbf",1994,"MN"
"perforfun",1994,"MN"
"pestcomp",1969,"MN"
"pharmlic",1885,"MN"
"physreq",1989,"MN"
"pldvpag",1947,"MN"
"preconvictdays",1980,"MN"
"primaryenforce_all",2009,"MN"
"principalandincomeact1962",1970,"MN"
"principalandincomeact2000",2001,"MN"
"prkagcit",1919,"MN"
"prob",1933,"MN"
"probatecode",1974,"MN"
"prudentinvestoract",1996,"MN"
"prudentmanagementofinstitutionalfundsact",2008,"MN"
"pubbrefeed",1998,"MN"
"pubcamfun",1974,"MN"
"pubhouen",1947,"MN"
"r_d_tax_credit",1982,"MN"
"race_boehmke_fhpu",1955,"MN"
"race_boehmke_fhur",1955,"MN"
"race_fair_employmen",1965,"MN"
"race_fair_housing_law",1962,"MN"
"race_fair_housing_owne",1967,"MN"
"racialpro",2001,"MN"
"rackact",1989,"MN"
"rapeshield",1975,"MN"
"realpropertyelectronicrecordingact",2008,"MN"
"reciprocalenforcementofsupportact1950",1977,"MN"
"recipsup",1953,"MN"
"refuseserv",1989,"MN"
"regulation_boehmke_cogrowma",1997,"MN"
"regulation_boehmke_grandvis",1977,"MN"
"regulation_boehmke_livingwil",1989,"MN"
"regulation_boehmke_shiel",1973,"MN"
"regulation_forced_sterlization",1945,"MN"
"regulation_hate_crime",1989,"MN"
"regulation_homerul",1898,"MN"
"regulation_mandatory_car_insura",1975,"MN"
"regulation_mandatory_seatbelt",1987,"MN"
"regulation_motorcycle_helmet",1968,"MN"
"regulation_rent_contro",1984,"MN"
"regulation_sedition_law",1947,"MN"
"regulations_lemonla",1983,"MN"
"regulations_state_debt_limitati",1857,"MN"
"renewenergy",2007,"MN"
"renewport",2003,"MN"
"repsodomy",2001,"MN"
"restaurantbanstate",2008,"MN"
"retailtheft",1975,"MN"
"retstate",1929,"MN"
"revenue",1990,"MN"
"rico",1989,"MN"
"rightdie",1984,"MN"
"rightsoftheterminallyillact1985",1989,"MN"
"roadshwy",1905,"MN"
"rps_yearadopted",2001,"MN"
"rulesofevidence1974",1977,"MN"
"sals",1954,"MN"
"schoolchoi",1987,"MN"
"sdce",2007,"MN"
"securitiesact",2006,"MN"
"securitiesact1956",1974,"MN"
"shield",1973,"MN"
"shoplift",1975,"MN"
"slains",1955,"MN"
"smokeban",2007,"MN"
"snrpresc",1997,"MN"
"soexorder",1991,"MN"
"soil",1937,"MN"
"solaw",1993,"MN"
"sonofsam",1986,"MN"
"sonsam",1986,"MN"
"sprinsch",1858,"MN"
"st_wd_tran",1994,"MN"
"stalking",1992,"MN"
"stateptr",1929,"MN"
"statrapage",1975,"MN"
"statrape",1975,"MN"
"statutoryruleagainstperpetuities",1987,"MN"
"stplnb",1937,"MN"
"sundayban",1998,"MN"
"syringe",1997,"MN"
"taxcom",1907,"MN"
"teacelm",1957,"MN"
"telgrareg",1855,"MN"
"testamentaryadditionstotrustsact",1994,"MN"
"todsecurityregistrationact",1992,"MN"
"tradesecretsact",1980,"MN"
"transferstominorsact",1985,"MN"
"transport",1988,"MN"
"trap_hosp",1974,"MN"
"trap_lic",1974,"MN"
"trustcode",2015,"MN"
"trusteespowersact1964",1976,"MN"
"truthsent",1993,"MN"
"u_record_sys",1983,"MN"
"uccarticle1generalprovisions2001",2004,"MN"
"uccarticle2aleases19871990",1989,"MN"
"uccarticle3negotiableinstruments1990",1992,"MN"
"uccarticle3negotiableinstrumentsandarticle4bankdeposits2002",2003,"MN"
"uccarticle4aamendments2012",2013,"MN"
"uccarticle4afundstransfers1989",1990,"MN"
"uccarticle5lettersofcredit1995",1997,"MN"
"uccarticle6bulksales1989",1991,"MN"
"uccarticle7documentsoftitle2003",2004,"MN"
"uccarticle8investmentsecurities1994",1995,"MN"
"uccarticle9amendments",1976,"MN"
"uccarticle9amendments2010",2011,"MN"
"uccarticle9securedtransactions1998",2000,"MN"
"unclaimedpropertyact19521981",1970,"MN"
"unionlimits",1992,"MN"
"universalhealthcare",1992,"MN"
"unswornforeigndeclarationsact2008",2010,"MN"
"urbrenen",1949,"MN"
"utreg",1887,"MN"
"victimnotif",1983,"MN"
"victimnotification",1983,"MN"
"voidabletransactionsactamendments2014_formerlyfraudulenttransferact",2015,"MN"
"w_abortion_parental_notice_1983",1983,"MN"
"w_educ_mom_silentpermis",1996,"MN"
"w_envir_solar_taxcredit_stat",1992,"MN"
"w_gayright_publi_accom_genderi",1993,"MN"
"w_guncontrl_bc_dealer_handgu",1977,"MN"
"w_race_disc_public_accommodatio",1885,"MN"
"waiting",2003,"MN"
"welfagy",1883,"MN"
"willsrecognitionact",1978,"MN"
"witnessint",1976,"MN"
"witnessintimidation",1976,"MN"
"wk20via",1974,"MN"
"wmd",2002,"MN"
"workcom",1913,"MN"
"worksitebanstate",2008,"MN"
"zerotol",1993,"MN"
"zerotoleranceapis",1993,"MN"
"zerotolerancelaw",1993,"MN"
"aborparc",1983,"MO"
"abortion_consent_1992_201",2010,"MO"
"acctlic",1909,"MO"
"adawork",1957,"MO"
"adc",1937,"MO"
"admittpriv",2013,"MO"
"adultguardianshipandprotectiveproceedingsjurisdictionact",2011,"MO"
"afdc_u",1969,"MO"
"agreementondetainers",1971,"MO"
"aidperm",1950,"MO"
"airpol",1958,"MO"
"alcbevcon",1939,"MO"
"amber",2002,"MO"
"anatomicalgift1968",1970,"MO"
"anatomicalgiftact2006",2008,"MO"
"anim_cruel_felonfirs",1994,"MO"
"animcruel",1994,"MO"
"antibully",2006,"MO"
"antistalk",1993,"MO"
"anyid2",2002,"MO"
"anyphotoid2",2006,"MO"
"apology",2005,"MO"
"arbitrationact1956",1980,"MO"
"archlic",1941,"MO"
"arts",1965,"MO"
"athleteagentsact",2004,"MO"
"attendanceofoutofstatewitnesses",1959,"MO"
"ausbalsys",1889,"MO"
"autism",2010,"MO"
"autoreg",1907,"MO"
"autosaf",1965,"MO"
"banfaninc",1997,"MO"
"bangag",1997,"MO"
"beaulic",1929,"MO"
"bldstds_yearadopted",1993,"MO"
"blind",1951,"MO"
"boh",1883,"MO"
"bootcamp",1995,"MO"
"breastfeed",1999,"MO"
"budgstd",1917,"MO"
"cappun",1975,"MO"
"casinoleg",1993,"MO"
"ccreceipt",2002,"MO"
"cctheft",1977,"MO"
"childabu",1965,"MO"
"childabuse",1965,"MO"
"childcustodyjurisdictionandenforcementact",1978,"MO"
"childlab",1909,"MO"
"childpornography",1985,"MO"
"childrest",1983,"MO"
"childseat",1983,"MO"
"chirolic",1927,"MO"
"cigtax",1956,"MO"
"citzon",1925,"MO"
"colcanscr",1999,"MO"
"collegesavings",1999,"MO"
"commercialcasino",1993,"MO"
"compactforeducation",1967,"MO"
"compactonmentalhealth",1980,"MO"
"compactonplacementofchildren",1975,"MO"
"compcrime",1982,"MO"
"compsch",1905,"MO"
"comsrv12",1983,"MO"
"condominiumact",1983,"MO"
"continsurance",2001,"MO"
"contr_eq",2001,"MO"
"contrains",2005,"MO"
"corporateeff_yearadopted",1997,"MO"
"corporlimits",1994,"MO"
"cpban",1985,"MO"
"creditcardtheft",1977,"MO"
"crimeviccomp",1981,"MO"
"damagereduce",1985,"MO"
"deaf",1851,"MO"
"deathpen",1975,"MO"
"debtlim",1875,"MO"
"declaratoryjudgmentsact",1935,"MO"
"denlic",1917,"MO"
"determinationofdeathact",1982,"MO"
"dev_s1",1993,"MO"
"dev_s3",2006,"MO"
"dev_s4",2006,"MO"
"dev_s8",2006,"MO"
"dirdem",1908,"MO"
"dirprim",1907,"MO"
"divisionofincomefortaxpurposes",1967,"MO"
"dnafelon",2004,"MO"
"dnaforexon",2001,"MO"
"driverlicensecompact",1985,"MO"
"drugs_boehmke_statrapag",1994,"MO"
"dui",2001,"MO"
"dwireform",2001,"MO"
"econdev",1991,"MO"
"education",1984,"MO"
"education_teacher_cert_h",1924,"MO"
"electronictransactionsact",2003,"MO"
"emergencymanagementassistancecompact",1996,"MO"
"eminentscholar",1995,"MO"
"enforcementofforeignjudgmentsact",1987,"MO"
"englic",1941,"MO"
"engonly",1998,"MO"
"enterzone",1983,"MO"
"environment_air_pollution_contr",1965,"MO"
"environment_electronic_wast",2008,"MO"
"environmentalcovenantsact",2007,"MO"
"equalpay",1963,"MO"
"ewaste",2008,"MO"
"expsta",1888,"MO"
"fairemp",1961,"MO"
"famlim",1994,"MO"
"fetalhomic",1999,"MO"
"filmtaxcredit",1999,"MO"
"fish",1877,"MO"
"foia",1961,"MO"
"foreignmoneyjudgmentsrecognitionact",1984,"MO"
"forest",1925,"MO"
"fraudulenttransferact1984",1992,"MO"
"frontpass_seatbelt",1986,"MO"
"fundslife",1989,"MO"
"fundslifehea",1995,"MO"
"furlough",1982,"MO"
"furprog",1982,"MO"
"gagrule",1991,"MO"
"gambling_casino",1993,"MO"
"gambling_lottery_adoptio",1984,"MO"
"gastax",1924,"MO"
"gayhate",1999,"MO"
"gaymarban",1996,"MO"
"gayrights_ban_sodom",1962,"MO"
"gayrights_hatecrime",2001,"MO"
"gdl",2000,"MO"
"gender_disc_laws_post196",1965,"MO"
"genderrights_gender_equal_pa",1963,"MO"
"genderrights_nofault_divorc",1974,"MO"
"grandvist",1984,"MO"
"guncontrl_bc_private_handgu",1981,"MO"
"guncontrol_opencarr",2003,"MO"
"hatecrime",1988,"MO"
"hatecrimes",1988,"MO"
"hazing",1995,"MO"
"health",1986,"MO"
"healthcarecompact",2011,"MO"
"helmetlaw_17",2006,"MO"
"helmetlaw_learn",2006,"MO"
"helmetlaw_pass",2006,"MO"
"higissue",1992,"MO"
"higrenew",1992,"MO"
"hiport",1992,"MO"
"hiprecon",1992,"MO"
"hmomod1",1983,"MO"
"homerul",1875,"MO"
"hostliability",2005,"MO"
"humantraffic",2004,"MO"
"humrel",1961,"MO"
"hwyagen",1913,"MO"
"ide",1999,"MO"
"identitytheft",1999,"MO"
"idtheft",1999,"MO"
"imcontsub",1989,"MO"
"imitcontsub",1989,"MO"
"immigration_english_languag",2008,"MO"
"inctax",1917,"MO"
"indlimit",1994,"MO"
"infanthear",1999,"MO"
"infconsent",1991,"MO"
"initiative",1908,"MO"
"ins_stateexch",2012,"MO"
"insprivate",1983,"MO"
"inspublic",1983,"MO"
"inswaiver",2010,"MO"
"intbar",1944,"MO"
"interstatecompactforadultoffendersupervision",2000,"MO"
"interstatecompactforjuveniles",1955,"MO"
"interstatecompactonadoptionandmedicalassistance",1985,"MO"
"interstatecompactoneducationalopportunityformilitarychildren",2008,"MO"
"interstatecompactonmentallydisorderedoffenders",1980,"MO"
"interstatecorrectionscompact",1982,"MO"
"interstatefamilysupportact19921996",1996,"MO"
"interstatefamilysupportactamendments2008",2011,"MO"
"interstatehighspeedrailnetworkcompact",1991,"MO"
"interstateinsuranceproductregulationcompact",2009,"MO"
"interstateminingcompact",1991,"MO"
"jucoen",1927,"MO"
"juvct",1903,"MO"
"juvisup",1955,"MO"
"keg_reg",2005,"MO"
"kinship",1999,"MO"
"labor_age_discriminatio",1986,"MO"
"labor_minwage_abovefe",2007,"MO"
"labor_prevailing_wage_la",1957,"MO"
"labor_state_ada_antidiscri",1978,"MO"
"labor_state_retirement_syste",1954,"MO"
"laborag",1879,"MO"
"legresea",1943,"MO"
"lemon",1984,"MO"
"libext",1907,"MO"
"licenseplate",2009,"MO"
"licenses_accountant",1909,"MO"
"lien",1996,"MO"
"limitedpartnership1976",1985,"MO"
"livingwill",1985,"MO"
"lott",1984,"MO"
"mailreg",1982,"MO"
"managementofinstitutionalfundsact",1976,"MO"
"manclin",2002,"MO"
"mandatorydispositionofdetainers",1959,"MO"
"medicaid_stateadoptio",1967,"MO"
"medicalrest",2013,"MO"
"meganslaw",1997,"MO"
"mendeapen",2001,"MO"
"merit",1940,"MO"
"meritaid",1997,"MO"
"meritstateadmin",1997,"MO"
"methpre",2005,"MO"
"midwesternhighereducationcompact",1990,"MO"
"midwestinterstatelow_levelradioactivewastecompact",1983,"MO"
"midwestinterstatepassengerrailcompact",2000,"MO"
"militaryandoverseasvotersact",2013,"MO"
"missplan",1940,"MO"
"mlda21",1945,"MO"
"mothersaid",1917,"MO"
"mothpen",1917,"MO"
"motorhelm",1967,"MO"
"motorvoter",1995,"MO"
"msas",1993,"MO"
"multistatelotteryagreement",1988,"MO"
"multistatetaxcompact",1967,"MO"
"nationalcrimepreventionandprivacycompact",2003,"MO"
"natreso",1989,"MO"
"netmeter_yearadopted",2007,"MO"
"newbornheartscreen",2013,"MO"
"nonresidentviolatorcompact",1980,"MO"
"nrmlsch",1870,"MO"
"nrslic",1921,"MO"
"oldagea",1936,"MO"
"painmanagement",2001,"MO"
"paperterror",1996,"MO"
"parconsent",1979,"MO"
"parksys",1919,"MO"
"parolesup",1945,"MO"
"pbf",1993,"MO"
"perforfun",1991,"MO"
"personaltaxeff_yearadopted",2008,"MO"
"pharmlic",1881,"MO"
"physicaltherapylicensurecompact",2016,"MO"
"physreq",1983,"MO"
"pldvpag",1943,"MO"
"postdna",2001,"MO"
"powersofappointment",2016,"MO"
"preconvictdays",1984,"MO"
"prepaid",1988,"MO"
"primaryenforce_minor",1986,"MO"
"principalandincomeact2000",2001,"MO"
"principalandincomeamendments2008",2011,"MO"
"prob",1947,"MO"
"prudentinvestoract",1996,"MO"
"prudentmanagementofinstitutionalfundsact",2009,"MO"
"pubbrefeed",1999,"MO"
"pubemployees",1990,"MO"
"pubfacilities",1990,"MO"
"pubhouen",1939,"MO"
"r_d_tax_credit",1994,"MO"
"race_fair_employmen",1965,"MO"
"racialpro",2000,"MO"
"rapeshield",1977,"MO"
"realest",1941,"MO"
"refuseserv",1983,"MO"
"regulation_boehmke_grandvis",1984,"MO"
"regulation_boehmke_livingwil",1985,"MO"
"regulation_hate_crime",1988,"MO"
"regulation_homerul",1875,"MO"
"regulation_mandatory_seatbelt",1986,"MO"
"regulation_motorcycle_helmet",1967,"MO"
"regulation_pain_suffering_limit",1993,"MO"
"regulation_rent_contro",1989,"MO"
"regulation_rfr",2003,"MO"
"regulation_utility_jurisdictio",1913,"MO"
"regulations_lemonla",1984,"MO"
"regulations_state_debt_limitati",1875,"MO"
"renewenergy",2007,"MO"
"repsodomy",2003,"MO"
"requireanyid2",2002,"MO"
"retailtheft",1977,"MO"
"retstate",1954,"MO"
"rightdie",1988,"MO"
"roadshwy",1907,"MO"
"rps_yearadopted",2008,"MO"
"salvia",2005,"MO"
"savingplan",1997,"MO"
"sdce",2007,"MO"
"securitiesact",2003,"MO"
"securitiesact1956",1968,"MO"
"segoss",1929,"MO"
"sexreginfo",1997,"MO"
"shoplift",1977,"MO"
"snrpresc",2001,"MO"
"soexorder",2010,"MO"
"soil",1943,"MO"
"sonofsam",1991,"MO"
"sonsam",1991,"MO"
"southerndairycompact",1999,"MO"
"sprinsch",1868,"MO"
"st_wd_tran",1987,"MO"
"stalking",1993,"MO"
"stateptr",1931,"MO"
"statrapage",1994,"MO"
"statrape",1994,"MO"
"stplnb",1935,"MO"
"taxcom",1917,"MO"
"teacsec",1924,"MO"
"telgrareg",1851,"MO"
"tels",1980,"MO"
"termlim",1992,"MO"
"terrorfund",2002,"MO"
"todsecurityregistrationact",1991,"MO"
"tradesecretsact",1995,"MO"
"transferstominorsact",1985,"MO"
"transport",1989,"MO"
"trap",1987,"MO"
"trap_hosp",1974,"MO"
"trap_lic",1987,"MO"
"trustcode",2004,"MO"
"truthsent",1994,"MO"
"u_record_sys",1988,"MO"
"uccarticle2aleases19871990",1992,"MO"
"uccarticle3negotiableinstruments1990",1992,"MO"
"uccarticle4aamendments2012",2013,"MO"
"uccarticle4afundstransfers1989",1992,"MO"
"uccarticle5lettersofcredit1995",1997,"MO"
"uccarticle6bulksales1989",2004,"MO"
"uccarticle8investmentsecurities",1992,"MO"
"uccarticle8investmentsecurities1994",1997,"MO"
"uccarticle9amendments2010",2013,"MO"
"uccarticle9securedtransactions1998",1988,"MO"
"ultrasound",2010,"MO"
"unionlimits",1994,"MO"
"urbrenen",1951,"MO"
"utreg",1875,"MO"
"veteransguardianshipact1942",1947,"MO"
"viatesting",1991,"MO"
"viccomp",1981,"MO"
"vicrtsamd",1992,"MO"
"victimnotif",1986,"MO"
"victimnotification",1986,"MO"
