policy_id,adopted_year,state,state_name,long,lat,adoption_case
utreg,1885,CO,Colorado,-104.9881,39.7551,1
veteransguardianshipact1942,1945,CO,Colorado,-104.9881,39.7551,1
viccomp,1981,CO,Colorado,-104.9881,39.7551,1
vicrtsamd,1992,CO,Colorado,-104.9881,39.7551,1
victimnotif,1984,CO,Colorado,-104.9881,39.7551,1
victimnotification,1984,CO,Colorado,-104.9881,39.7551,1
victimrights,1992,CO,Colorado,-104.9881,39.7551,1
voterid,2003,CO,Colorado,-104.9881,39.7551,1
vouchers,2003,CO,Colorado,-104.9881,39.7551,1
w_abortion_parental_notice_1983,2003,CO,Colorado,-104.9881,39.7551,1
w_envir_solar_taxcredit_loca,2007,CO,Colorado,-104.9881,39.7551,1
w_envir_solar_taxcredit_stat,2010,CO,Colorado,-104.9881,39.7551,1
w_environment_endangered_specie,1973,CO,Colorado,-104.9881,39.7551,1
w_gayright_publi_accom_genderi,2008,CO,Colorado,-104.9881,39.7551,1
w_race_disc_public_accommodatio,1885,CO,Colorado,-104.9881,39.7551,1
welfagy,1891,CO,Colorado,-104.9881,39.7551,1
westerncorrectionscompact,1971,CO,Colorado,-104.9881,39.7551,1
westerninterstateenergycompact,1963,CO,Colorado,-104.9881,39.7551,1
westernregionaleducationcompact,1951,CO,Colorado,-104.9881,39.7551,1
wildlifeviolatorcompact,1989,CO,Colorado,-104.9881,39.7551,1
willsrecognitionact,1989,CO,Colorado,-104.9881,39.7551,1
witnessint,1984,CO,Colorado,-104.9881,39.7551,1
witnessintimidation,1984,CO,Colorado,-104.9881,39.7551,1
wmd,2003,CO,Colorado,-104.9881,39.7551,1
workcom,1915,CO,Colorado,-104.9881,39.7551,1
zerotol,1997,CO,Colorado,-104.9881,39.7551,1
zerotoleranceapis,1997,CO,Colorado,-104.9881,39.7551,1
zerotolerancelaw,1998,CO,Colorado,-104.9881,39.7551,1
aborparn,1990,CT,Connecticut,-72.6732,41.7665,1
abortion_medicai,1986,CT,Connecticut,-72.6732,41.7665,1
acctlic,1907,CT,Connecticut,-72.6732,41.7665,1
adc,1941,CT,Connecticut,-72.6732,41.7665,1
adcom,1939,CT,Connecticut,-72.6732,41.7665,1
adultguardianshipandprotectiveproceedingsjurisdictionact,2012,CT,Connecticut,-72.6732,41.7665,1
afdc_u,1961,CT,Connecticut,-72.6732,41.7665,1
agreementondetainers,1957,CT,Connecticut,-72.6732,41.7665,1
agreementonqualificationsofeducationalpersonnel,1969,CT,Connecticut,-72.6732,41.7665,1
aidperm,1954,CT,Connecticut,-72.6732,41.7665,1
airpol,1959,CT,Connecticut,-72.6732,41.7665,1
alctreat,1945,CT,Connecticut,-72.6732,41.7665,1
amber,2002,CT,Connecticut,-72.6732,41.7665,1
anatomicalgift1968,1970,CT,Connecticut,-72.6732,41.7665,1
anatomicalgiftact2006,2010,CT,Connecticut,-72.6732,41.7665,1
anim_cruel_felonfirs,1996,CT,Connecticut,-72.6732,41.7665,1
animcruel,1996,CT,Connecticut,-72.6732,41.7665,1
antiage,1959,CT,Connecticut,-72.6732,41.7665,1
antibully,2002,CT,Connecticut,-72.6732,41.7665,1
antiinj,1939,CT,Connecticut,-72.6732,41.7665,1
antistalk,1992,CT,Connecticut,-72.6732,41.7665,1
anyactnot,1995,CT,Connecticut,-72.6732,41.7665,1
anyid2,1993,CT,Connecticut,-72.6732,41.7665,1
apology,2005,CT,Connecticut,-72.6732,41.7665,1
archlic,1933,CT,Connecticut,-72.6732,41.7665,1
arts,1965,CT,Connecticut,-72.6732,41.7665,1
athleteagentsact,2004,CT,Connecticut,-72.6732,41.7665,1
atlanticstatesmarinefisheriescompact,1940,CT,Connecticut,-72.6732,41.7665,1
attendanceofoutofstatewitnesses,1937,CT,Connecticut,-72.6732,41.7665,1
ausbalsys,1909,CT,Connecticut,-72.6732,41.7665,1
autism,2009,CT,Connecticut,-72.6732,41.7665,1
autoreg,1903,CT,Connecticut,-72.6732,41.7665,1
autosaf,1965,CT,Connecticut,-72.6732,41.7665,1
bangag,1997,CT,Connecticut,-72.6732,41.7665,1
barbanstate,2004,CT,Connecticut,-72.6732,41.7665,1
beaulic,1927,CT,Connecticut,-72.6732,41.7665,1
bikehelmet,1993,CT,Connecticut,-72.6732,41.7665,1
bldstds_yearadopted,2006,CT,Connecticut,-72.6732,41.7665,1
blind,1938,CT,Connecticut,-72.6732,41.7665,1
boehmke_snrpres,1986,CT,Connecticut,-72.6732,41.7665,1
boh,1878,CT,Connecticut,-72.6732,41.7665,1
bootcamp,1994,CT,Connecticut,-72.6732,41.7665,1
bottle,1978,CT,Connecticut,-72.6732,41.7665,1
bradycamp,1990,CT,Connecticut,-72.6732,41.7665,1
breastdensity,2009,CT,Connecticut,-72.6732,41.7665,1
breastfeed,1997,CT,Connecticut,-72.6732,41.7665,1
budgstd,1915,CT,Connecticut,-72.6732,41.7665,1
buildingcode,1969,CT,Connecticut,-72.6732,41.7665,1
bustaxationprorationandreciprocityagreement,1965,CT,Connecticut,-72.6732,41.7665,1
cappun,1973,CT,Connecticut,-72.6732,41.7665,1
cctheft,1971,CT,Connecticut,-72.6732,41.7665,1
cent,1985,CT,Connecticut,-72.6732,41.7665,1
certificateoftitleforvesselsact,2014,CT,Connecticut,-72.6732,41.7665,1
certificationofquestionsoflaw1967,1985,CT,Connecticut,-72.6732,41.7665,1
certificationofquestionsoflaw1995,1999,CT,Connecticut,-72.6732,41.7665,1
chartersch,1996,CT,Connecticut,-72.6732,41.7665,1
childabu,1965,CT,Connecticut,-72.6732,41.7665,1
childabuse,1965,CT,Connecticut,-72.6732,41.7665,1
childcustodyjurisdictionandenforcementact,1999,CT,Connecticut,-72.6732,41.7665,1
childlab,1911,CT,Connecticut,-72.6732,41.7665,1
childpornography,1985,CT,Connecticut,-72.6732,41.7665,1
childrest,1982,CT,Connecticut,-72.6732,41.7665,1
childseat,1982,CT,Connecticut,-72.6732,41.7665,1
chirolic,1917,CT,Connecticut,-72.6732,41.7665,1
cigtax,1935,CT,Connecticut,-72.6732,41.7665,1
citzon,1925,CT,Connecticut,-72.6732,41.7665,1
clinic_access,1993,CT,Connecticut,-72.6732,41.7665,1
colcanscr,2001,CT,Connecticut,-72.6732,41.7665,1
collegesavings,1997,CT,Connecticut,-72.6732,41.7665,1
comage,1945,CT,Connecticut,-72.6732,41.7665,1
commoninterestownershipact1982,1983,CT,Connecticut,-72.6732,41.7665,1
commoninterestownershipact1994,1995,CT,Connecticut,-72.6732,41.7665,1
commoninterestownershipact2008,2009,CT,Connecticut,-72.6732,41.7665,1
compactforeducation,1967,CT,Connecticut,-72.6732,41.7665,1
compactonadoptionandmedicalassistance,1999,CT,Connecticut,-72.6732,41.7665,1
compactonmentalhealth,1955,CT,Connecticut,-72.6732,41.7665,1
compactonplacementofchildren,1967,CT,Connecticut,-72.6732,41.7665,1
compcrime,1994,CT,Connecticut,-72.6732,41.7665,1
compsch,1872,CT,Connecticut,-72.6732,41.7665,1
comsrv12,1986,CT,Connecticut,-72.6732,41.7665,1
conacchwy,1939,CT,Connecticut,-72.6732,41.7665,1
connecticutriveratlanticsalmoncompact,1979,CT,Connecticut,-72.6732,41.7665,1
const_protect,1986,CT,Connecticut,-72.6732,41.7665,1
consumerleasesact,2002,CT,Connecticut,-72.6732,41.7665,1
continsurance,1999,CT,Connecticut,-72.6732,41.7665,1
contr_eq,1999,CT,Connecticut,-72.6732,41.7665,1
contrains,1999,CT,Connecticut,-72.6732,41.7665,1
corporlimits,1992,CT,Connecticut,-72.6732,41.7665,1
correct,1991,CT,Connecticut,-72.6732,41.7665,1
cpban,1985,CT,Connecticut,-72.6732,41.7665,1
credfreez,2005,CT,Connecticut,-72.6732,41.7665,1
crimeviccomp,1978,CT,Connecticut,-72.6732,41.7665,1
crtadm,1937,CT,Connecticut,-72.6732,41.7665,1
damremov,1999,CT,Connecticut,-72.6732,41.7665,1
deaf,1921,CT,Connecticut,-72.6732,41.7665,1
deathpen,1973,CT,Connecticut,-72.6732,41.7665,1
denlic,1893,CT,Connecticut,-72.6732,41.7665,1
dev_s1,2004,CT,Connecticut,-72.6732,41.7665,1
dev_s4,2007,CT,Connecticut,-72.6732,41.7665,1
dirprim,1955,CT,Connecticut,-72.6732,41.7665,1
discoveryofelectronicallystoredinformationrulesrelatingto,2011,CT,Connecticut,-72.6732,41.7665,1
discrenot,1995,CT,Connecticut,-72.6732,41.7665,1
dispositionofcommunitypropertyrightsatdeathact1971,1985,CT,Connecticut,-72.6732,41.7665,1
dnafelon,2003,CT,Connecticut,-72.6732,41.7665,1
dnaforexon,2000,CT,Connecticut,-72.6732,41.7665,1
dormantmineralinterestsactmodel,1987,CT,Connecticut,-72.6732,41.7665,1
driverlicensecompact,1993,CT,Connecticut,-72.6732,41.7665,1
drugs_boehmke_statrapag,1993,CT,Connecticut,-72.6732,41.7665,1
drugs_marijuana_decriminalizati,2011,CT,Connecticut,-72.6732,41.7665,1
drugs_medical_marijuan,2012,CT,Connecticut,-72.6732,41.7665,1
drugs_smoking_ban_restaurant,2003,CT,Connecticut,-72.6732,41.7665,1
drugtest,1987,CT,Connecticut,-72.6732,41.7665,1
dual_enroll,1986,CT,Connecticut,-72.6732,41.7665,1
dui,2002,CT,Connecticut,-72.6732,41.7665,1
dwireform,2002,CT,Connecticut,-72.6732,41.7665,1
earned_income_taxcredi,2012,CT,Connecticut,-72.6732,41.7665,1
education,1978,CT,Connecticut,-72.6732,41.7665,1
education_corporal_punishment_b,1989,CT,Connecticut,-72.6732,41.7665,1
education_teacher_cert_elementa,1940,CT,Connecticut,-72.6732,41.7665,1
education_teacher_cert_h,1922,CT,Connecticut,-72.6732,41.7665,1
edutv,1961,CT,Connecticut,-72.6732,41.7665,1
elecdereg,1998,CT,Connecticut,-72.6732,41.7665,1
electroniclegalmaterialact,2013,CT,Connecticut,-72.6732,41.7665,1
electronictransactionsact,2002,CT,Connecticut,-72.6732,41.7665,1
emcont_avail,2007,CT,Connecticut,-72.6732,41.7665,1
emergencymanagementassistancecompact,2000,CT,Connecticut,-72.6732,41.7665,1
eminentscholar,2006,CT,Connecticut,-72.6732,41.7665,1
enforcementofforeignjudgmentsact,1973,CT,Connecticut,-72.6732,41.7665,1
englic,1935,CT,Connecticut,-72.6732,41.7665,1
enterzone,1982,CT,Connecticut,-72.6732,41.7665,1
entitytransactionsactmodel2007lastamended2013,2011,CT,Connecticut,-72.6732,41.7665,1
environ,1990,CT,Connecticut,-72.6732,41.7665,1
environment_bottlebil,1980,CT,Connecticut,-72.6732,41.7665,1
environment_ca_car_emissions_st,2004,CT,Connecticut,-72.6732,41.7665,1
environment_electronic_wast,2008,CT,Connecticut,-72.6732,41.7665,1
environment_ghg_ca,2006,CT,Connecticut,-72.6732,41.7665,1
environment_publicbenefit_fund,1999,CT,Connecticut,-72.6732,41.7665,1
environment_state_nepa,1975,CT,Connecticut,-72.6732,41.7665,1
eqrightam,1974,CT,Connecticut,-72.6732,41.7665,1
equalpay,1949,CT,Connecticut,-72.6732,41.7665,1
estate_ta,2009,CT,Connecticut,-72.6732,41.7665,1
ewaste,2007,CT,Connecticut,-72.6732,41.7665,1
expsta,1887,CT,Connecticut,-72.6732,41.7665,1
fairemp,1947,CT,Connecticut,-72.6732,41.7665,1
fairtrade,1937,CT,Connecticut,-72.6732,41.7665,1
famcap,1995,CT,Connecticut,-72.6732,41.7665,1
famlim,1992,CT,Connecticut,-72.6732,41.7665,1
federallienregistrationact,1968,CT,Connecticut,-72.6732,41.7665,1
fhpriv,1959,CT,Connecticut,-72.6732,41.7665,1
fhpub,1949,CT,Connecticut,-72.6732,41.7665,1
fhurb,1953,CT,Connecticut,-72.6732,41.7665,1
fiduciaryaccesstodigitalassetsactrevised2015,2016,CT,Connecticut,-72.6732,41.7665,1
filmtaxcredit,2006,CT,Connecticut,-72.6732,41.7665,1
fish,1867,CT,Connecticut,-72.6732,41.7665,1
foca,1990,CT,Connecticut,-72.6732,41.7665,1
foia,1975,CT,Connecticut,-72.6732,41.7665,1
foreignmoneyclaimsact,1989,CT,Connecticut,-72.6732,41.7665,1
foreignmoneyjudgmentsrecognitionact,1988,CT,Connecticut,-72.6732,41.7665,1
forest,1901,CT,Connecticut,-72.6732,41.7665,1
fraudulenttransferact1984,1991,CT,Connecticut,-72.6732,41.7665,1
frontpass_seatbelt,1986,CT,Connecticut,-72.6732,41.7665,1
fundslife,1982,CT,Connecticut,-72.6732,41.7665,1
furlough,1969,CT,Connecticut,-72.6732,41.7665,1
gambling_lottery_adoptio,1982,CT,Connecticut,-72.6732,41.7665,1
gastax,1921,CT,Connecticut,-72.6732,41.7665,1
gay_employment_discrim_genderi,2011,CT,Connecticut,-72.6732,41.7665,1
gayhate,1990,CT,Connecticut,-72.6732,41.7665,1
gayrights_ban_sodom,1962,CT,Connecticut,-72.6732,41.7665,1
gayrights_civilunion,2005,CT,Connecticut,-72.6732,41.7665,1
gayrights_hatecrime,2004,CT,Connecticut,-72.6732,41.7665,1
gayrights_marriag,2008,CT,Connecticut,-72.6732,41.7665,1
gdl,1996,CT,Connecticut,-72.6732,41.7665,1
gender_disc_laws_post196,1967,CT,Connecticut,-72.6732,41.7665,1
genderrights_era_ratificatio,1973,CT,Connecticut,-72.6732,41.7665,1
genderrights_gender_equal_pa,1949,CT,Connecticut,-72.6732,41.7665,1
genderrights_nofault_divorc,1973,CT,Connecticut,-72.6732,41.7665,1
genderrights_state_era,1975,CT,Connecticut,-72.6732,41.7665,1
gilaw,2011,CT,Connecticut,-72.6732,41.7665,1
goodsam911,2011,CT,Connecticut,-72.6732,41.7665,1
grandvist,1979,CT,Connecticut,-72.6732,41.7665,1
guncontrl_bc_private_handgu,1995,CT,Connecticut,-72.6732,41.7665,1
guncontrl_bc_private_rifl,2014,CT,Connecticut,-72.6732,41.7665,1
guncontrl_waitperiod_handgu,1935,CT,Connecticut,-72.6732,41.7665,1
guncontrol_assaultweapon_ba,1993,CT,Connecticut,-72.6732,41.7665,1
guncontrol_licenses_dealer,1959,CT,Connecticut,-72.6732,41.7665,1
guncontrol_opencarr,1969,CT,Connecticut,-72.6732,41.7665,1
hatecrime,1990,CT,Connecticut,-72.6732,41.7665,1
hatecrimes,1990,CT,Connecticut,-72.6732,41.7665,1
hazing,1988,CT,Connecticut,-72.6732,41.7665,1
health,1988,CT,Connecticut,-72.6732,41.7665,1
helmetlaw_17,1990,CT,Connecticut,-72.6732,41.7665,1
higissue,1990,CT,Connecticut,-72.6732,41.7665,1
higrenew,1990,CT,Connecticut,-72.6732,41.7665,1
hiport,1990,CT,Connecticut,-72.6732,41.7665,1
hiprecon,1990,CT,Connecticut,-72.6732,41.7665,1
homerul,1951,CT,Connecticut,-72.6732,41.7665,1
hostliability,2006,CT,Connecticut,-72.6732,41.7665,1
humantraffic,2006,CT,Connecticut,-72.6732,41.7665,1
humrel,1947,CT,Connecticut,-72.6732,41.7665,1
hwyagen,1895,CT,Connecticut,-72.6732,41.7665,1
idas,2000,CT,Connecticut,-72.6732,41.7665,1
identitytheft,1999,CT,Connecticut,-72.6732,41.7665,1
idtheft,1999,CT,Connecticut,-72.6732,41.7665,1
imcontsub,1981,CT,Connecticut,-72.6732,41.7665,1
imitcontsub,1981,CT,Connecticut,-72.6732,41.7665,1
immigration_instate_tuition_ill,2011,CT,Connecticut,-72.6732,41.7665,1
indgaming,1991,CT,Connecticut,-72.6732,41.7665,1
indlimit,1992,CT,Connecticut,-72.6732,41.7665,1
indorgris,1994,CT,Connecticut,-72.6732,41.7665,1
infanthear,1997,CT,Connecticut,-72.6732,41.7665,1
infconsent,1992,CT,Connecticut,-72.6732,41.7665,1
infertility,1989,CT,Connecticut,-72.6732,41.7665,1
insandefref,1982,CT,Connecticut,-72.6732,41.7665,1
insanity,1982,CT,Connecticut,-72.6732,41.7665,1
interreg,1997,CT,Connecticut,-72.6732,41.7665,1
interstatecompactforadultoffendersupervision,1951,CT,Connecticut,-72.6732,41.7665,1
interstatecompactforjuveniles,1957,CT,Connecticut,-72.6732,41.7665,1
interstatecompactoneducationalopportunityformilitarychildren,2008,CT,Connecticut,-72.6732,41.7665,1
interstatecorrectionscompact,1973,CT,Connecticut,-72.6732,41.7665,1
interstatefamilysupportact19921996,1997,CT,Connecticut,-72.6732,41.7665,1
interstatefamilysupportact2001,2007,CT,Connecticut,-72.6732,41.7665,1
interstatefamilysupportactamendments2008,2015,CT,Connecticut,-72.6732,41.7665,1
interstatelibrarycompact,1967,CT,Connecticut,-72.6732,41.7665,1
jucoen,1959,CT,Connecticut,-72.6732,41.7665,1
juvct,1921,CT,Connecticut,-72.6732,41.7665,1
juvisup,1957,CT,Connecticut,-72.6732,41.7665,1
keg_reg,1999,CT,Connecticut,-72.6732,41.7665,1
kegreg,1999,CT,Connecticut,-72.6732,41.7665,1
kidhelmet,1993,CT,Connecticut,-72.6732,41.7665,1
kinship,2003,CT,Connecticut,-72.6732,41.7665,1
labor_age_discriminatio,1959,CT,Connecticut,-72.6732,41.7665,1
labor_collective_bargaining_sta,1976,CT,Connecticut,-72.6732,41.7665,1
labor_collective_bargaining_tea,1966,CT,Connecticut,-72.6732,41.7665,1
labor_minimumwage_me,1951,CT,Connecticut,-72.6732,41.7665,1
labor_minwage_abovefe,1971,CT,Connecticut,-72.6732,41.7665,1
labor_prevailing_wage_la,1935,CT,Connecticut,-72.6732,41.7665,1
labor_relations_wagne,1945,CT,Connecticut,-72.6732,41.7665,1
labor_state_ada_antidiscri,1973,CT,Connecticut,-72.6732,41.7665,1
labor_state_retirement_syste,1939,CT,Connecticut,-72.6732,41.7665,1
laborag,1873,CT,Connecticut,-72.6732,41.7665,1
landsalespractices,1969,CT,Connecticut,-72.6732,41.7665,1
legpre,1937,CT,Connecticut,-72.6732,41.7665,1
legresea,1907,CT,Connecticut,-72.6732,41.7665,1
lemon,1982,CT,Connecticut,-72.6732,41.7665,1
libext,1893,CT,Connecticut,-72.6732,41.7665,1
licenseplate,2003,CT,Connecticut,-72.6732,41.7665,1
licenses_accountant,1907,CT,Connecticut,-72.6732,41.7665,1
limitedliabilitycompany2006lastamended2013,2016,CT,Connecticut,-72.6732,41.7665,1
limitedpartnership1976,1979,CT,Connecticut,-72.6732,41.7665,1
livingwill,1985,CT,Connecticut,-72.6732,41.7665,1
lott,1971,CT,Connecticut,-72.6732,41.7665,1
mailreg,1990,CT,Connecticut,-72.6732,41.7665,1
manaccess,1997,CT,Connecticut,-72.6732,41.7665,1
managementofinstitutionalfundsact,1973,CT,Connecticut,-72.6732,41.7665,1
manclin,2001,CT,Connecticut,-72.6732,41.7665,1
medicaid_stateadoptio,1966,CT,Connecticut,-72.6732,41.7665,1
medmar,1981,CT,Connecticut,-72.6732,41.7665,1
meganslaw,1994,CT,Connecticut,-72.6732,41.7665,1
mendeapen,2001,CT,Connecticut,-72.6732,41.7665,1
merit,1937,CT,Connecticut,-72.6732,41.7665,1
minfine,1986,CT,Connecticut,-72.6732,41.7665,1
minwage,1940,CT,Connecticut,-72.6732,41.7665,1
mlda21,1985,CT,Connecticut,-72.6732,41.7665,1
mntlhlth,1955,CT,Connecticut,-72.6732,41.7665,1
modelstateadministrativeprocedureact1981,1971,CT,Connecticut,-72.6732,41.7665,1
mothersaid,1919,CT,Connecticut,-72.6732,41.7665,1
mothpen,1919,CT,Connecticut,-72.6732,41.7665,1
motorhelm,1967,CT,Connecticut,-72.6732,41.7665,1
motorvoter,1995,CT,Connecticut,-72.6732,41.7665,1
mprisdm,1986,CT,Connecticut,-72.6732,41.7665,1
multistatelotteryagreement,1995,CT,Connecticut,-72.6732,41.7665,1
naticurric,1999,CT,Connecticut,-72.6732,41.7665,1
nationalcrimepreventionandprivacycompact,2000,CT,Connecticut,-72.6732,41.7665,1
neighnot,1995,CT,Connecticut,-72.6732,41.7665,1
netmeter,1998,CT,Connecticut,-72.6732,41.7665,1
netmeter_yearadopted,1998,CT,Connecticut,-72.6732,41.7665,1
newbornheartscreen,2012,CT,Connecticut,-72.6732,41.7665,1
newenglandcorrectionscompact,1958,CT,Connecticut,-72.6732,41.7665,1
newenglandhighereducationcompact,1955,CT,Connecticut,-72.6732,41.7665,1
newenglandinterstatewaterpollutioncontrolcompact,1949,CT,Connecticut,-72.6732,41.7665,1
newenglandpolicecompact,1967,CT,Connecticut,-72.6732,41.7665,1
newenglandradiologicalhealthprotectioncompact,1969,CT,Connecticut,-72.6732,41.7665,1
northeasterninterstateforestfireprotectioncompact,1949,CT,Connecticut,-72.6732,41.7665,1
nrmlsch,1849,CT,Connecticut,-72.6732,41.7665,1
nrslic,1905,CT,Connecticut,-72.6732,41.7665,1
oldagea,1936,CT,Connecticut,-72.6732,41.7665,1
parksys,1912,CT,Connecticut,-72.6732,41.7665,1
parolesup,1941,CT,Connecticut,-72.6732,41.7665,1
partitionofheirspropertyact,2015,CT,Connecticut,-72.6732,41.7665,1
partnershipact1997lastamended2013,1995,CT,Connecticut,-72.6732,41.7665,1
perforfun,1985,CT,Connecticut,-72.6732,41.7665,1
pharmlic,1881,CT,Connecticut,-72.6732,41.7665,1
physreq,1991,CT,Connecticut,-72.6732,41.7665,1
pldvpag,1939,CT,Connecticut,-72.6732,41.7665,1
postdna,2000,CT,Connecticut,-72.6732,41.7665,1
postvia,1990,CT,Connecticut,-72.6732,41.7665,1
powerofattorney,2015,CT,Connecticut,-72.6732,41.7665,1
preconvictdays,1990,CT,Connecticut,-72.6732,41.7665,1
premaritalagreementact,1995,CT,Connecticut,-72.6732,41.7665,1
primaryenforce_all,1986,CT,Connecticut,-72.6732,41.7665,1
primseat,1986,CT,Connecticut,-72.6732,41.7665,1
principalandincomeact1962,1987,CT,Connecticut,-72.6732,41.7665,1
principalandincomeact2000,1999,CT,Connecticut,-72.6732,41.7665,1
principalandincomeamendments2008,2010,CT,Connecticut,-72.6732,41.7665,1
prkagcit,1945,CT,Connecticut,-72.6732,41.7665,1
prob,1955,CT,Connecticut,-72.6732,41.7665,1
prudentinvestoract,1997,CT,Connecticut,-72.6732,41.7665,1
prudentmanagementofinstitutionalfundsact,2007,CT,Connecticut,-72.6732,41.7665,1
pubaccess,1997,CT,Connecticut,-72.6732,41.7665,1
pubbenefits_yearadopted,1998,CT,Connecticut,-72.6732,41.7665,1
pubbrefeed,1997,CT,Connecticut,-72.6732,41.7665,1
pubhouen,1937,CT,Connecticut,-72.6732,41.7665,1
r_d_tax_credit,1993,CT,Connecticut,-72.6732,41.7665,1
race_boehmke_fhpu,1949,CT,Connecticut,-72.6732,41.7665,1
race_boehmke_fhur,1953,CT,Connecticut,-72.6732,41.7665,1
race_disc_publicaccom_agenc,1949,CT,Connecticut,-72.6732,41.7665,1
race_fair_employmen,1965,CT,Connecticut,-72.6732,41.7665,1
race_fair_housing_law,1959,CT,Connecticut,-72.6732,41.7665,1
race_fair_housing_owne,1963,CT,Connecticut,-72.6732,41.7665,1
racialpro,1999,CT,Connecticut,-72.6732,41.7665,1
rackact,1982,CT,Connecticut,-72.6732,41.7665,1
rapeshield,1982,CT,Connecticut,-72.6732,41.7665,1
realpropertyelectronicrecordingact,2008,CT,Connecticut,-72.6732,41.7665,1
recipsup,1958,CT,Connecticut,-72.6732,41.7665,1
refuseserv,1991,CT,Connecticut,-72.6732,41.7665,1
regreq,1994,CT,Connecticut,-72.6732,41.7665,1
regulation_bicycle_helmet,1993,CT,Connecticut,-72.6732,41.7665,1
regulation_boehmke_cogrowma,1971,CT,Connecticut,-72.6732,41.7665,1
regulation_boehmke_grandvis,1979,CT,Connecticut,-72.6732,41.7665,1
regulation_boehmke_livingwil,1985,CT,Connecticut,-72.6732,41.7665,1
regulation_boehmke_shiel,2006,CT,Connecticut,-72.6732,41.7665,1
regulation_forced_sterlization,1945,CT,Connecticut,-72.6732,41.7665,1
regulation_hate_crime,1990,CT,Connecticut,-72.6732,41.7665,1
regulation_homerul,1951,CT,Connecticut,-72.6732,41.7665,1
regulation_housing_directstatea,1947,CT,Connecticut,-72.6732,41.7665,1
regulation_mandatory_car_insura,1973,CT,Connecticut,-72.6732,41.7665,1
regulation_mandatory_seatbelt,1986,CT,Connecticut,-72.6732,41.7665,1
regulation_motorcycle_helmet,1967,CT,Connecticut,-72.6732,41.7665,1
regulation_rent_contro,1959,CT,Connecticut,-72.6732,41.7665,1
regulation_rfr,1993,CT,Connecticut,-72.6732,41.7665,1
regulation_sedition_law,1949,CT,Connecticut,-72.6732,41.7665,1
regulation_utility_jurisdictio,1911,CT,Connecticut,-72.6732,41.7665,1
